block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35669.230469,58854228,0.021383,16.181044,16.181103,0.021436,51236,0.260827,6399,0.021550,605204.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605201.750000,8.297971,799.750000,0.012149,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36037.574219,59462001,0.021164,16.016592,16.016651,0.021217,51239,0.269760,6399,0.021315,605239.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605237.125000,8.213636,799.750000,0.012025,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36066.871094,59510335,0.021144,16.002020,16.002079,0.021196,51234,0.269903,6398,0.021561,605180.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,8.206164,799.625000,0.012013,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36347.117188,59972744,0.020984,15.882363,15.882421,0.021036,51246,0.274588,6399,0.021867,605322.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605320.000000,8.144802,799.750000,0.011923,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36376.007812,60020414,0.020967,15.870674,15.870732,0.021020,51249,0.275111,6399,0.022004,605357.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605355.250000,8.138807,799.750000,0.011913,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35650.554688,58823415,0.021394,16.195841,16.195900,0.021447,51256,0.260614,6399,0.023450,605440.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605438.000000,8.305559,799.750000,0.012156,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35715.582031,58930709,0.021352,16.165718,16.165779,0.021405,51254,0.261610,6398,0.023661,605416.500000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605414.250000,8.290112,799.625000,0.012132,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36349.179688,59976149,0.020983,15.889824,15.889886,0.021035,51273,0.275380,6399,0.021891,605641.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605638.750000,8.148628,799.750000,0.011922,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36367.460938,60006308,0.020972,15.886798,15.886856,0.021025,51289,0.275504,6399,0.021997,605830.125000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605827.875000,8.147076,799.750000,0.011916,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36113.625000,59587481,0.021119,16.007818,16.007877,0.021172,51319,0.268379,6399,0.021305,606184.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,606182.125000,8.209138,799.750000,0.012000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36156.097656,59657565,0.021091,16.043539,16.043600,0.021144,51494,0.269437,6398,0.021505,608251.625000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,608249.375000,8.227456,799.625000,0.011984,
