block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30406.996094,50171546,0.025083,18.980593,18.980663,0.025146,51234,0.293960,6399,0.025085,605180.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,9.733638,799.750000,0.014252,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30404.238281,50166993,0.025085,18.983057,18.983126,0.025148,51236,0.295997,6399,0.025222,605204.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605201.750000,9.734900,799.750000,0.014253,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30416.548828,50187306,0.025075,18.976482,18.976553,0.025138,51239,0.289557,6399,0.025001,605239.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605237.125000,9.731529,799.750000,0.014247,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30412.996094,50181443,0.025074,18.976849,18.976917,0.025137,51234,0.291879,6398,0.025290,605180.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,9.731717,799.625000,0.014247,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30434.199219,50216428,0.025061,18.968073,18.968143,0.025123,51246,0.293416,6399,0.025261,605322.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605320.000000,9.727217,799.750000,0.014239,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30440.419922,50226692,0.025056,18.965302,18.965372,0.025118,51249,0.295437,6399,0.025518,605357.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605355.250000,9.725796,799.750000,0.014236,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30452.851562,50247205,0.025045,18.960152,18.960222,0.025108,51256,0.299113,6399,0.026056,605440.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605438.000000,9.723155,799.750000,0.014230,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30465.115234,50267440,0.025031,18.951777,18.951847,0.025094,51254,0.301692,6398,0.026333,605416.500000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605414.250000,9.718860,799.625000,0.014222,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30437.685547,50222181,0.025058,18.975887,18.975960,0.025120,51273,0.312274,6399,0.026563,605641.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605638.750000,9.731224,799.750000,0.014237,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30433.076172,50214578,0.025062,18.984690,18.984758,0.025124,51289,0.313884,6399,0.026723,605830.125000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605827.875000,9.735739,799.750000,0.014240,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30418.765625,50190963,0.025073,19.004726,19.004799,0.025136,51319,0.310374,6399,0.025731,606184.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,606182.125000,9.746014,799.750000,0.014246,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30452.441406,50246528,0.025042,19.048449,19.048523,0.025104,51494,0.312550,6398,0.025966,608251.625000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,608249.375000,9.768435,799.625000,0.014228,
