block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9607.069336,15851665,0.079390,60.077152,60.077564,0.079601,51236,0.954246,6399,0.081851,605205.875000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605201.750000,30.808796,799.750000,0.045108,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9611.963867,15859740,0.079349,60.050072,60.050526,0.079560,51239,0.948658,6399,0.082257,605241.750000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605237.125000,30.794909,799.750000,0.045085,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608.809570,15854536,0.079363,60.063923,60.064342,0.079574,51234,0.951308,6398,0.082302,605182.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,30.802011,799.625000,0.045092,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9611.350586,15858728,0.079354,60.062122,60.062534,0.079565,51246,0.947767,6399,0.081978,605324.125000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605320.000000,30.801088,799.750000,0.045088,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9607.613281,15852562,0.079385,60.088985,60.089397,0.079596,51249,0.954184,6399,0.082831,605359.375000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605355.250000,30.814863,799.750000,0.045105,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608.375000,15853819,0.079379,60.092438,60.092842,0.079590,51256,0.961705,6399,0.084961,605442.125000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605438.000000,30.816633,799.750000,0.045102,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9614.081055,15863234,0.079319,60.054420,60.054901,0.079530,51254,0.966545,6398,0.085536,605419.125000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605414.250000,30.797138,799.625000,0.045068,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9613.991211,15863086,0.079332,60.077240,60.077709,0.079543,51273,0.959550,6399,0.087159,605643.375000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605638.750000,30.808842,799.750000,0.045075,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9609.684570,15855980,0.079368,60.122940,60.123352,0.079579,51289,0.962166,6399,0.088058,605832.000000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605827.875000,30.832277,799.750000,0.045095,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9614.278320,15863560,0.079330,60.129353,60.129772,0.079541,51319,0.964330,6399,0.084564,606186.375000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,606182.125000,30.835564,799.750000,0.045074,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9617.532227,15868928,0.079291,60.313992,60.314419,0.079502,51494,0.966075,6398,0.085228,608253.625000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,608249.375000,30.930250,799.625000,0.045052,
