block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31521.214844,52010005,0.024196,18.309662,18.309727,0.024253,51234,0.293173,6399,0.024182,605180.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,9.389570,799.750000,0.013748,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31526.083984,52018039,0.024193,18.307550,18.307615,0.024249,51236,0.294595,6399,0.024316,605203.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605201.750000,9.388487,799.750000,0.013746,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31494.763672,51966361,0.024217,18.326828,18.326891,0.024274,51239,0.292783,6399,0.024126,605239.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605237.125000,9.398374,799.750000,0.013760,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31517.048828,52003131,0.024196,18.312082,18.312147,0.024253,51234,0.293345,6398,0.024397,605180.250000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,9.390812,799.625000,0.013748,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31366.113281,51754086,0.024316,18.404516,18.404579,0.024373,51246,0.291174,6399,0.024492,605322.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605320.000000,9.438213,799.750000,0.013816,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31389.208984,51792196,0.024298,18.392046,18.392111,0.024355,51249,0.292259,6399,0.024739,605357.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605355.250000,9.431818,799.750000,0.013806,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31490.630859,51959541,0.024220,18.335316,18.335381,0.024277,51256,0.294510,6399,0.025192,605440.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605438.000000,9.402726,799.750000,0.013761,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31548.341797,52054765,0.024172,18.301060,18.301123,0.024229,51254,0.295851,6398,0.025421,605416.375000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,605414.250000,9.385159,799.625000,0.013734,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31844.632812,52543644,0.023951,18.137501,18.137568,0.024007,51273,0.299847,6399,0.025373,605640.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605638.750000,9.301283,799.750000,0.013608,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31856.222656,52562768,0.023942,18.136566,18.136629,0.023998,51289,0.300430,6399,0.025516,605830.000000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605827.875000,9.300803,799.750000,0.013603,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31931.365234,52686753,0.023886,18.104465,18.104530,0.023942,51319,0.303768,6399,0.024504,606184.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,606182.125000,9.284341,799.750000,0.013571,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31947.306641,52713054,0.023870,18.157141,18.157207,0.023926,51494,0.304144,6398,0.024744,608251.500000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,608249.375000,9.311355,799.625000,0.013562,
