block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9609.747070,15856083,0.079367,60.058064,60.058479,0.079578,51234,0.943074,6399,0.081442,605182.250000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,30.799006,799.750000,0.045095,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608.149414,15853447,0.079381,60.070400,60.070824,0.079592,51236,0.944455,6399,0.081879,605206.000000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605201.750000,30.805334,799.750000,0.045103,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9612.491211,15860610,0.079345,60.046780,60.047260,0.079556,51239,0.939934,6399,0.081658,605242.000000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605237.125000,30.793219,799.750000,0.045082,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608.853516,15854609,0.079362,60.063648,60.064068,0.079573,51234,0.942000,6398,0.082383,605182.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,30.801870,799.625000,0.045092,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9609.752930,15856092,0.079367,60.072109,60.072544,0.079578,51246,0.946801,6399,0.082478,605324.375000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605320.000000,30.806210,799.750000,0.045095,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608.297852,15853692,0.079379,60.084705,60.085129,0.079590,51249,0.955942,6399,0.082539,605359.500000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605355.250000,30.812670,799.750000,0.045102,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608.748047,15854434,0.079376,60.090107,60.090508,0.079587,51256,0.959296,6399,0.084584,605442.125000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605438.000000,30.815439,799.750000,0.045100,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9612.387695,15860439,0.079333,60.064999,60.065414,0.079544,51254,0.959311,6398,0.085145,605418.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605414.250000,30.802565,799.625000,0.045076,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9613.358398,15862041,0.079338,60.081196,60.081623,0.079548,51273,0.963712,6399,0.086520,605643.000000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605638.750000,30.810869,799.750000,0.045078,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608.176758,15853491,0.079380,60.132378,60.132843,0.079591,51289,0.965938,6399,0.087090,605832.625000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605827.875000,30.837116,799.750000,0.045103,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9614.370117,15863710,0.079329,60.128777,60.129200,0.079540,51319,0.964849,6399,0.084005,606186.375000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,606182.125000,30.835268,799.750000,0.045073,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9617.331055,15868597,0.079292,60.315254,60.315746,0.079503,51494,0.965781,6398,0.085241,608254.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,608249.375000,30.930899,799.625000,0.045053,
