block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35175.402344,58039412,0.021683,16.407568,16.407629,0.021737,51234,0.262511,6399,0.021555,605180.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,8.414138,799.750000,0.012320,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35214.656250,58104181,0.021659,16.389919,16.389980,0.021713,51236,0.262875,6399,0.021830,605204.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605201.750000,8.405087,799.750000,0.012306,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35743.570312,58976890,0.021338,16.148335,16.148394,0.021391,51239,0.272608,6399,0.021551,605239.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605237.125000,8.281198,799.750000,0.012124,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35755.601562,58996743,0.021328,16.141325,16.141386,0.021381,51234,0.273142,6398,0.021681,605180.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,8.277602,799.625000,0.012118,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35931.246094,59286555,0.021227,16.066187,16.066246,0.021280,51246,0.276041,6399,0.022090,605322.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605320.000000,8.239070,799.750000,0.012061,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35951.925781,59320678,0.021214,16.057880,16.057940,0.021268,51249,0.276645,6399,0.022290,605357.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605355.250000,8.234811,799.750000,0.012054,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35274.253906,58202520,0.021622,16.368616,16.368675,0.021676,51256,0.263584,6399,0.023770,605440.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605438.000000,8.394162,799.750000,0.012285,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35326.175781,58288194,0.021587,16.343916,16.343977,0.021641,51254,0.264837,6398,0.023890,605416.500000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605414.250000,8.381495,799.625000,0.012265,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35991.218750,59385507,0.021191,16.047861,16.047924,0.021244,51273,0.277784,6399,0.022041,605641.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605638.750000,8.229672,799.750000,0.012041,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36002.980469,59404920,0.021184,16.047630,16.047689,0.021237,51289,0.278083,6399,0.022287,605830.125000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605827.875000,8.229554,799.750000,0.012037,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35674.796875,58863413,0.021379,16.204725,16.204788,0.021433,51319,0.271650,6399,0.021591,606184.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,606182.125000,8.310116,799.750000,0.012147,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35700.562500,58905929,0.021360,16.248253,16.248316,0.021414,51494,0.272600,6398,0.021708,608251.625000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,608249.375000,8.332438,799.625000,0.012137,
