block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31670.345703,52256071,0.006019,18.121717,18.121784,0.006079,51219,0.162116,1600,0.006101,601802.125000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601799.875000,9.293188,199.875000,0.003420,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31731.617188,52357169,0.006011,18.099087,18.099154,0.006071,51254,0.162436,1601,0.006149,602213.375000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602211.125000,9.281583,200.000000,0.003415,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31746.564453,52381834,0.006004,18.079622,18.079691,0.006064,51223,0.163945,1600,0.006315,601849.125000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601846.875000,9.271602,199.875000,0.003412,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31735.535156,52363632,0.006006,18.088024,18.088091,0.006066,51229,0.164108,1600,0.006381,601919.625000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601917.375000,9.275909,199.875000,0.003413,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31753.238281,52392844,0.006007,18.090643,18.090714,0.006067,51265,0.163444,1601,0.006090,602342.625000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602340.375000,9.277253,200.000000,0.003413,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31709.394531,52320501,0.006011,18.104349,18.104418,0.006071,51233,0.164120,1600,0.006147,601966.625000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601964.375000,9.284282,199.875000,0.003416,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32016.863281,52827825,0.005957,17.944838,17.944904,0.006017,51274,0.170798,1601,0.005959,602448.375000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602446.125000,9.202481,200.000000,0.003385,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32001.888672,52803116,0.005956,17.943430,17.943495,0.006016,51246,0.170655,1600,0.006004,602119.375000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,602117.125000,9.201759,199.875000,0.003384,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31920.625000,52669031,0.005975,18.004557,18.004623,0.006035,51290,0.169141,1601,0.006241,602636.375000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602634.125000,9.233106,200.000000,0.003395,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31908.972656,52649805,0.005974,18.005861,18.005930,0.006034,51275,0.170279,1600,0.006254,602460.125000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,602457.875000,9.233775,199.875000,0.003394,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31773.193359,52425769,0.006003,18.103970,18.104036,0.006063,51335,0.164845,1601,0.006199,603165.125000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,603162.875000,9.284087,200.000000,0.003411,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31807.615234,52482564,0.005993,18.131937,18.132004,0.006053,51470,0.166459,1600,0.006246,604751.375000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,604749.125000,9.298429,199.875000,0.003405,
