block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31464.853516,51917008,0.024240,18.342461,18.342524,0.024297,51234,0.293437,6399,0.024233,605180.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,9.406390,799.750000,0.013773,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31498.554688,51972615,0.024214,18.323551,18.323616,0.024271,51236,0.294751,6399,0.024331,605203.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605201.750000,9.396693,799.750000,0.013758,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31513.609375,51997457,0.024202,18.315868,18.315931,0.024259,51239,0.293014,6399,0.024126,605239.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605237.125000,9.392753,799.750000,0.013751,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31529.968750,52024448,0.024186,18.304579,18.304644,0.024243,51234,0.294144,6398,0.024389,605180.250000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,9.386964,799.625000,0.013742,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31341.691406,51713791,0.024335,18.418858,18.418921,0.024392,51246,0.290909,6399,0.024509,605322.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605320.000000,9.445568,799.750000,0.013827,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31374.244141,51767503,0.024310,18.400818,18.400883,0.024367,51249,0.291009,6399,0.024758,605357.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605355.250000,9.436316,799.750000,0.013812,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31520.824219,52009362,0.024197,18.317753,18.317818,0.024253,51256,0.293568,6399,0.025158,605440.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605438.000000,9.393720,799.750000,0.013748,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31569.990234,52090485,0.024155,18.288509,18.288572,0.024212,51254,0.295061,6398,0.025413,605416.375000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,605414.250000,9.378723,799.625000,0.013725,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31848.429688,52549908,0.023948,18.135340,18.135405,0.024004,51273,0.301479,6399,0.025362,605640.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605638.750000,9.300174,799.750000,0.013607,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31866.554688,52579817,0.023934,18.130686,18.130749,0.023990,51289,0.301735,6399,0.025532,605830.000000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605827.875000,9.297788,799.750000,0.013599,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31905.585938,52644215,0.023905,18.119095,18.119158,0.023961,51319,0.303292,6399,0.024514,606184.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,606182.125000,9.291843,799.750000,0.013582,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31949.507812,52716688,0.023868,18.155890,18.155956,0.023924,51494,0.304133,6398,0.024758,608251.500000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,608249.375000,9.310713,799.625000,0.013562,
