block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28226.224609,46573273,0.007028,0.242188,0.242264,0.007095,450,0.002033,14,0.000092,7170.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,7168.125000,0.124199,208.000000,0.003993,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26043.496094,42971768,0.007031,0.155853,0.155935,0.007104,268,0.001572,13,0.000092,4258.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,4256.125000,0.079925,192.000000,0.003995,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28254.203125,46619435,0.007021,0.419086,0.419162,0.007088,778,0.003176,14,0.000090,12418.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,12416.125000,0.214916,208.000000,0.003989,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26076.886719,43026865,0.007022,0.372158,0.372240,0.007095,638,0.002987,13,0.000092,10178.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,10176.125000,0.190850,192.000000,0.003990,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28253.367188,46618055,0.007021,0.422339,0.422415,0.007088,784,0.003103,14,0.000087,12514.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,12512.125000,0.216584,208.000000,0.003989,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26085.193359,43040569,0.007020,0.459783,0.459865,0.007093,788,0.003329,13,0.000089,12578.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,12576.125000,0.235786,192.000000,0.003988,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28216.755859,46557646,0.007030,0.213609,0.213685,0.007098,397,0.001847,14,0.000088,6322.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,6320.125000,0.109543,208.000000,0.003994,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26029.464844,42948617,0.007035,0.109040,0.109122,0.007108,188,0.001203,13,0.000087,2978.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,2976.125000,0.055918,192.000000,0.003997,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28207.128906,46541764,0.007032,0.176356,0.176432,0.007100,328,0.001507,14,0.000088,5218.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,5216.125000,0.090439,208.000000,0.003996,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26056.203125,42992736,0.007027,0.293395,0.293478,0.007101,503,0.002394,13,0.000088,8018.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,8016.125000,0.150459,192.000000,0.003993,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28215.408203,46555422,0.007030,0.184957,0.185033,0.007098,344,0.002136,14,0.000091,5474.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,5472.125000,0.094850,208.000000,0.003995,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25673.146484,42360693,0.007030,0.317387,0.317470,0.007104,536,0.003616,13,0.000096,8546.375000,191.250000,NA,NA,NA,NA,NA,NA,NA,NA,8544.125000,0.162762,189.250000,0.003994,
